price,beds,baths,sqft,pets,Kitchen,Features,Unique,Parking,term_length,latitude,longitude,postal_code,link
"$3,000",1 Bed,1 Bath,805 Sqft,,Dishwasher,Gym,,,12-Month,41.891029,-87.62312,60611,https://www.apartmentguide.com/rent/160-E-Illinois-St-2004-Chicago-IL-6254997/
"$3,023",2 Beds,2 Baths,"1,200 Sqft","Dogs OK, Cats OK","Dishwasher, Stainless Steel Appliances",Gym,"Heat, Pet Friendly",,,41.879715,-87.626882,60603,https://www.apartmentguide.com/rent/20-E-Adams-St-Chicago-IL-LV827962042/
"$4,100",2 Beds,2 Baths,"1,120 Sqft",,Dishwasher,Pool,Outdoor Parking,Garage,12-Month,41.884003,-87.64474,60661,https://www.apartmentguide.com/rent/659-W-Randolph-St-909-Chicago-IL-6143583/
"$2,517",1 Bed,1 Bath,586 Sqft,"Dogs OK, Cats OK",Stainless Steel Appliances,Gym,"Shared Garden Space, No_StorageSpace, Pet Friendly, Pool, Quartz Countertops",,,41.8970541,-87.6343797,60610,https://www.apartmentguide.com/rent/808-N-Wells-St-Chicago-IL-LV2234552890/
"$1,950",3 Beds,1.5 Baths,"1,200 Sqft","Dogs OK, Cats OK","Dishwasher, Microwave, Refrigerator, Stainless Steel Appliances, Stove",,"Outdoor Parking, Pet Friendly",,,41.8843981,-87.7214726,60624,https://www.apartmentguide.com/rent/3812-W-Maypole-Ave-Chicago-IL-LV2391857913/
"$3,100",3 Beds,2 Baths,"1,650 Sqft",,Dishwasher,,"Buzzer/Intercom, Outdoor Parking",Garage,12-Month,41.816156,-87.61251,60653,https://www.apartmentguide.com/rent/4317-S-Forrestville-Ave-2-Chicago-IL-6257680/
"$2,900",2 Beds,2 Baths,"1,018 Sqft",,Dishwasher,,Outdoor Parking,,12-Month,41.87653,-87.63475,60607,https://www.apartmentguide.com/rent/235-W-Van-Buren-St-2403-Chicago-IL-6216101/
"$2,150",2 Beds,1 Bath,700 Sqft,"Dogs OK, Cats OK","Dishwasher, Stainless Steel Appliances",Gym,"Ceiling Fans, Heat, Outdoor Parking, Pet Friendly",,,41.99258,-87.658658,60660,https://www.apartmentguide.com/rent/1104-W-Glenlake-Ave-Chicago-IL-LV1615849952/
"$2,200",2 Beds,1 Bath,"1,050 Sqft","Dogs OK, Cats OK",Dishwasher,,"Ceiling Fans, Heat, Outdoor Parking, Pet Friendly",,,42.0090444,-87.6617093,60626,https://www.apartmentguide.com/rent/1159-W-Lunt-Ave-Chicago-IL-LV1650847757/
"$2,200",3 Beds,2 Baths,"1,300 Sqft",,Dishwasher,,Outdoor Parking,,12-Month,42.011214,-87.6719,60626,https://www.apartmentguide.com/rent/1645-W-Estes-Ave-1-Chicago-IL-6208943/
"$3,000",2 Beds,1.5 Baths,"1,100 Sqft",,Dishwasher,,Outdoor Parking,,12-Month,41.903546,-87.64502,60610,https://www.apartmentguide.com/rent/649-W-Division-St-B-Chicago-IL-6254242/
"$3,000",3 Beds,2 Baths,"1,596 Sqft","Dogs OK, Cats OK",Dishwasher,,"Outdoor Parking, Pet Friendly",,12-Month,41.905884,-87.69598,60622,https://www.apartmentguide.com/rent/2736-W-Evergreen-Ave-C-Chicago-IL-6250961/
"$1,400",Studio,1 Bath,290 Sqft,"Dogs OK, Cats OK","Refrigerator, Stainless Steel Appliances, Stove",Gym,"Ceiling Fans, Granite Countertops, Outdoor Parking, Pet Friendly",,,41.9651207,-87.6621244,60640,https://www.apartmentguide.com/rent/4555-Malden-St-Chicago-IL-LV1487329292/
"$2,000",4 Beds,2 Baths,"1,200 Sqft",,"Dishwasher, Garbage Disposal, Microwave, Refrigerator, Stainless Steel Appliances, Stove",On-Site Laundry,"Granite Countertops, Heat, Private Yard",,,41.7885044,-87.6210258,60637,https://www.apartmentguide.com/rent/5822-S-Indiana-Ave-Chicago-IL-LV1242617615/
"$2,800",2 Beds,2 Baths,"1,250 Sqft",,Dishwasher,"Gym, Pool",Outdoor Parking,Garage,12-Month,41.98013,-87.65479,60640,https://www.apartmentguide.com/rent/5415-N-Sheridan-Rd-3011-Chicago-IL-6254823/
"$3,200",2 Beds,2 Baths,"1,105 Sqft","Dogs OK, Cats OK",Dishwasher,"Office Center/Conference Room, Gym","Heat, Outdoor Parking, Pet Friendly, Pool",Garage,,41.8648851,-87.6262308,60605,https://www.apartmentguide.com/rent/1330-S-Wabash-Ave-Chicago-IL-LV574870528/
"$3,900",2 Beds,2 Baths,"1,050 Sqft","Dogs OK, Cats OK","Dishwasher, Refrigerator",Gym,"Heat, Pet Friendly, Pool, Quartz Countertops",,,41.8850019,-87.6641159,60607,https://www.apartmentguide.com/rent/1456-W-Randolph-St-Chicago-IL-LV1049037144/
"$2,300",3 Beds,1 Bath,"1,200 Sqft","Dogs OK, Cats OK","Dishwasher, Refrigerator, Stove",,"Ceiling Fans, Heat, Smoke-Free, Outdoor Parking, Pet Friendly, Private Yard",,,41.9195125,-87.723844,60647,https://www.apartmentguide.com/rent/2113-N-Springfield-Ave-Chicago-IL-LV2257557350/
"$1,695",1 Bed,1 Bath,650 Sqft,"Dogs OK, Cats OK","Dishwasher, Microwave, Refrigerator, Stainless Steel Appliances, Stove",Gym,"Heat, Pet Friendly",,,41.9670195,-87.6536828,60640,https://www.apartmentguide.com/rent/931-W-Leland-Ave-Chicago-IL-LV2361930744/
"$1,975",2 Beds,1 Bath,760 Sqft,"Dogs OK, Cats OK","Dishwasher, Microwave, Refrigerator, Stainless Steel Appliances, Stove",,"Ceiling Fans, Heat, Off Street Parking, Outdoor Parking, Pet Friendly",,,42.016325,-87.6798817,60645,https://www.apartmentguide.com/rent/7381-N-Damen-Ave-Chicago-IL-LV1611209225/
"$1,565",1 Bed,1 Bath,520 Sqft,"Dogs OK, Cats OK","Dishwasher, Microwave, Refrigerator, Stainless Steel Appliances, Stove","Elevator, Gym","Ceiling Fans, Outdoor Parking, Pet Friendly, Quartz Countertops",Garage,,42.0214484,-87.6670577,60626,https://www.apartmentguide.com/rent/7710-N-Sheridan-Rd-Chicago-IL-LV2308765253/
"$1,675",1 Bed,1 Bath,550 Sqft,"Dogs OK, Cats OK","Dishwasher, Stainless Steel Appliances",Elevator,"Ceiling Fans, Outdoor Parking, Pet Friendly, Private Yard, Quartz Countertops",Garage,,42.0214484,-87.6670577,60626,https://www.apartmentguide.com/rent/7710-N-Sheridan-Rd-Chicago-IL-LV262998629/
,1 Bed,1 Bath,830 Sqft,,Dishwasher,Pool,Outdoor Parking,,12-Month,41.891949,-87.62366,60611,https://www.apartmentguide.com/rent/535-N-Michigan-Ave-808-Chicago-IL-6223246/
"$1,510+",Studio–2 Beds,1–2 Baths,386-818 Sqft,,"Dishwasher, Microwave","Office Center/Conference Room, Elevator","Central Heat, Oven, Residents Lounge, Tv, Wifi",,12-Month,41.919229,-87.66298,60614,https://www.apartmentguide.com/rent/2061-North-Southport-Avenue-Chicago-IL-5605718/
"$3,196",1 Bed,1 Bath,657 Sqft,Dogs OK,"Dishwasher, Microwave, Refrigerator, Stove","Office Center/Conference Room, Elevator, Gym, Hot Tub, On-Site Laundry","Dog Park, Smoke-Free, Pet Friendly, Pool",,,41.8963676,-87.6406722,60654,https://www.apartmentguide.com/rent/750-N-Hudson-Ave-Chicago-IL-LV2267109023/
"$8,778",3 Beds,2 Baths,"1,684 Sqft",Dogs OK,"Dishwasher, Microwave, Refrigerator, Stove","Office Center/Conference Room, Elevator, Gym, Hot Tub, On-Site Laundry","Dog Park, Smoke-Free, Pet Friendly, Pool",,,41.8963676,-87.6406722,60654,https://www.apartmentguide.com/rent/750-N-Hudson-Ave-Chicago-IL-LV2267127442/
"$3,873",2 Beds,2 Baths,813 Sqft,Dogs OK,"Dishwasher, Microwave, Refrigerator, Stove","Office Center/Conference Room, Elevator, Gym, Hot Tub, On-Site Laundry","Dog Park, Smoke-Free, Pet Friendly, Pool",,,41.8963676,-87.6406722,60654,https://www.apartmentguide.com/rent/750-N-Hudson-Ave-Chicago-IL-LV2267129616/
"$3,772",2 Beds,2 Baths,"1,241 Sqft",Dogs OK,,"Elevator, Gym","Dog Park, Green Space, Heat, Smoke-Free, Outdoor Parking, Pet Friendly, Pool, Quartz Countertops",Garage,,41.8715981,-87.6323656,60605,https://www.apartmentguide.com/rent/850-S-Clark-St-Chicago-IL-LV1809651135/
"$4,177",2 Beds,2 Baths,"1,241 Sqft",Dogs OK,,"Elevator, Gym","Dog Park, Green Space, Heat, Smoke-Free, Outdoor Parking, Pet Friendly, Pool, Quartz Countertops",Garage,,41.8715981,-87.6323656,60605,https://www.apartmentguide.com/rent/850-S-Clark-St-Chicago-IL-LV2015495030/
"$3,903",2 Beds,2 Baths,"1,264 Sqft",Dogs OK,,"Elevator, Gym","Dog Park, Green Space, Heat, Smoke-Free, Outdoor Parking, Pet Friendly, Pool, Quartz Countertops",Garage,,41.8712935,-87.6311719,60605,https://www.apartmentguide.com/rent/850-S-Clark-St-Chicago-IL-LV1809650836/
"$1,340+",Studio–2 Beds,1 Bath,201-378 Sqft,,"Dishwasher, Microwave","Gym, On-Site Laundry",,,12-Month,41.971044,-87.66095,60640,https://www.apartmentguide.com/rent/4875-N-Magnolia-Ave-Chicago-IL-5715987/
